item_id,order_id,prod_id,qty,mrp,discount_amount,selling_price,cogs
ITEM_0051651,ORD_035570,PRD_0004,1,1730.0,276.8,1453.2,869.03
ITEM_0051652,ORD_035571,PRD_0103,1,4700.0,2538.0,2162.0,2080.28
ITEM_0051653,ORD_035572,PRD_0148,1,980.0,235.2,744.8,500.6
ITEM_0051654,ORD_035572,PRD_0057,1,1900.0,589.0,1311.0,953.53
ITEM_0051655,ORD_035573,PRD_0058,1,1180.0,259.6,920.4,634.75
ITEM_0051656,ORD_035573,PRD_0052,1,1110.0,299.7,810.3,529.18
ITEM_0051657,ORD_035573,PRD_0101,1,3790.0,1174.9,2615.1,1915.53
ITEM_0051658,ORD_035574,PRD_0100,1,4070.0,1546.6,2523.4,1991.62
ITEM_0051659,ORD_035575,PRD_0163,1,1570.0,471.0,1099.0,753.97
ITEM_0051660,ORD_035576,PRD_0172,1,1160.0,174.0,986.0,512.1
ITEM_0051661,ORD_035577,PRD_0101,1,3790.0,1516.0,2274.0,1915.53
ITEM_0051662,ORD_035577,PRD_0002,1,1630.0,798.7,831.3,849.55
ITEM_0051663,ORD_035578,PRD_0084,1,4470.0,2056.2,2413.8,2052.55
ITEM_0051664,ORD_035578,PRD_0030,1,3020.0,1087.2,1932.8,1652.42
ITEM_0051665,ORD_035578,PRD_0099,1,4310.0,2284.3,2025.7,2160.98
ITEM_0051666,ORD_035579,PRD_0059,1,2530.0,1087.9,1442.1,1330.78
ITEM_0051667,ORD_035579,PRD_0094,1,2510.0,903.6,1606.4,1080.08
ITEM_0051668,ORD_035580,PRD_0149,1,930.0,186.0,744.0,442.31
ITEM_0051669,ORD_035581,PRD_0178,1,2390.0,669.2,1720.8,1295.01
ITEM_0051670,ORD_035582,PRD_0071,1,3660.0,622.2,3037.8,1845.99
ITEM_0051671,ORD_035583,PRD_0136,1,920.0,524.4,395.6,388.61
ITEM_0051672,ORD_035583,PRD_0131,1,820.0,377.2,442.8,431.29
ITEM_0051673,ORD_035584,PRD_0155,1,1630.0,456.4,1173.6,735.77
ITEM_0051674,ORD_035585,PRD_0123,1,1040.0,395.2,644.8,510.36
ITEM_0051675,ORD_035586,PRD_0069,1,4200.0,1890.0,2310.0,2138.43
ITEM_0051676,ORD_035587,PRD_0118,1,1520.0,228.0,1292.0,639.61
ITEM_0051677,ORD_035587,PRD_0010,1,1810.0,524.9,1285.1,989.92
ITEM_0051678,ORD_035587,PRD_0111,1,4040.0,686.8,3353.2,1978.17
ITEM_0051679,ORD_035588,PRD_0089,1,4360.0,828.4,3531.6,2206.53
ITEM_0051680,ORD_035589,PRD_0121,1,790.0,94.8,695.2,422.4
ITEM_0051681,ORD_035590,PRD_0017,1,1330.0,266.0,1064.0,689.95
ITEM_0051682,ORD_035591,PRD_0041,1,2140.0,791.8,1348.2,1125.76
ITEM_0051683,ORD_035592,PRD_0178,1,2390.0,908.2,1481.8,1295.01
ITEM_0051684,ORD_035593,PRD_0118,1,1520.0,471.2,1048.8,639.61
ITEM_0051685,ORD_035593,PRD_0040,1,2980.0,417.2,2562.8,1440.73
ITEM_0051686,ORD_035593,PRD_0013,1,2980.0,655.6,2324.4,1347.84
ITEM_0051687,ORD_035594,PRD_0070,1,4370.0,961.4,3408.6,2300.48
ITEM_0051688,ORD_035595,PRD_0052,1,1110.0,643.8,466.2,529.18
ITEM_0051689,ORD_035596,PRD_0155,1,1630.0,423.8,1206.2,735.77
ITEM_0051690,ORD_035597,PRD_0142,1,450.0,189.0,261.0,228.94
ITEM_0051691,ORD_035598,PRD_0056,1,2540.0,685.8,1854.2,1352.3
ITEM_0051692,ORD_035599,PRD_0003,1,2390.0,334.6,2055.4,1084.85
ITEM_0051693,ORD_035600,PRD_0052,1,1110.0,466.2,643.8,529.18
ITEM_0051694,ORD_035600,PRD_0129,1,330.0,158.4,171.6,176.41
ITEM_0051695,ORD_035601,PRD_0104,1,3200.0,1216.0,1984.0,1358.82
ITEM_0051696,ORD_035601,PRD_0173,1,580.0,336.4,243.6,263.61
ITEM_0051697,ORD_035602,PRD_0010,1,1810.0,452.5,1357.5,989.92
ITEM_0051698,ORD_035602,PRD_0166,1,620.0,111.6,508.4,328.37
ITEM_0051699,ORD_035603,PRD_0061,1,3880.0,582.0,3298.0,2094.26
ITEM_0051700,ORD_035603,PRD_0021,1,1560.0,390.0,1170.0,839.85
ITEM_0051701,ORD_035603,PRD_0180,1,1450.0,217.5,1232.5,759.23
ITEM_0051702,ORD_035604,PRD_0162,1,1320.0,198.0,1122.0,575.79
ITEM_0051703,ORD_035605,PRD_0060,1,1400.0,826.0,574.0,755.12
ITEM_0051704,ORD_035606,PRD_0052,1,1110.0,543.9,566.1,529.18
ITEM_0051705,ORD_035606,PRD_0100,1,4070.0,1546.6,2523.4,1991.62
ITEM_0051706,ORD_035607,PRD_0088,1,4150.0,1079.0,3071.0,1812.07
ITEM_0051707,ORD_035608,PRD_0016,1,1540.0,431.2,1108.8,690.76
ITEM_0051708,ORD_035609,PRD_0144,1,750.0,165.0,585.0,393.08
ITEM_0051709,ORD_035610,PRD_0040,1,2980.0,745.0,2235.0,1440.73
ITEM_0051710,ORD_035610,PRD_0014,1,1380.0,303.6,1076.4,637.52
ITEM_0051711,ORD_035611,PRD_0039,1,950.0,294.5,655.5,457.78
ITEM_0051712,ORD_035612,PRD_0127,1,810.0,340.2,469.8,342.35
ITEM_0051713,ORD_035613,PRD_0038,1,2080.0,894.4,1185.6,1062.9
ITEM_0051714,ORD_035613,PRD_0081,1,3580.0,1467.8,2112.2,1581.97
ITEM_0051715,ORD_035614,PRD_0156,1,2370.0,876.9,1493.1,1266.19
ITEM_0051716,ORD_035614,PRD_0149,1,930.0,344.1,585.9,442.31
ITEM_0051717,ORD_035615,PRD_0100,1,4070.0,1261.7,2808.3,1991.62
ITEM_0051718,ORD_035615,PRD_0053,1,1090.0,130.8,959.2,516.21
ITEM_0051719,ORD_035616,PRD_0064,1,2330.0,466.0,1864.0,1015.65
ITEM_0051720,ORD_035617,PRD_0148,1,980.0,392.0,588.0,500.6
ITEM_0051721,ORD_035617,PRD_0024,1,1170.0,655.2,514.8,639.91
ITEM_0051722,ORD_035618,PRD_0141,1,1230.0,565.8,664.2,524.62
ITEM_0051723,ORD_035618,PRD_0101,1,3790.0,2122.4,1667.6,1915.53
ITEM_0051724,ORD_035619,PRD_0029,1,1130.0,327.7,802.3,570.65
ITEM_0051725,ORD_035619,PRD_0003,1,2390.0,549.7,1840.3,1084.85
ITEM_0051726,ORD_035620,PRD_0122,1,720.0,237.6,482.4,380.6
ITEM_0051727,ORD_035620,PRD_0030,1,3020.0,453.0,2567.0,1652.42
ITEM_0051728,ORD_035621,PRD_0119,1,2250.0,990.0,1260.0,1188.69
ITEM_0051729,ORD_035621,PRD_0138,1,940.0,535.8,404.2,475.93
ITEM_0051730,ORD_035622,PRD_0123,1,1040.0,613.6,426.4,510.36
ITEM_0051731,ORD_035622,PRD_0091,1,2100.0,1176.0,924.0,1134.3
ITEM_0051732,ORD_035623,PRD_0012,1,1200.0,516.0,684.0,648.91
ITEM_0051733,ORD_035624,PRD_0043,1,840.0,109.2,730.8,426.4
ITEM_0051734,ORD_035625,PRD_0072,1,4280.0,1284.0,2996.0,2048.08
ITEM_0051735,ORD_035626,PRD_0178,1,2390.0,406.3,1983.7,1295.01
ITEM_0051736,ORD_035627,PRD_0017,1,1330.0,305.9,1024.1,689.95
ITEM_0051737,ORD_035628,PRD_0024,1,1170.0,596.7,573.3,639.91
ITEM_0051738,ORD_035629,PRD_0023,1,2420.0,750.2,1669.8,1145.42
ITEM_0051739,ORD_035630,PRD_0117,1,2760.0,441.6,2318.4,1317.73
ITEM_0051740,ORD_035631,PRD_0118,1,1520.0,729.6,790.4,639.61
ITEM_0051741,ORD_035631,PRD_0148,1,980.0,382.2,597.8,500.6
ITEM_0051742,ORD_035631,PRD_0022,1,2800.0,1652.0,1148.0,1494.75
ITEM_0051743,ORD_035632,PRD_0136,1,920.0,542.8,377.2,388.61
ITEM_0051744,ORD_035633,PRD_0116,1,3870.0,2128.5,1741.5,1833.96
ITEM_0051745,ORD_035634,PRD_0102,1,2520.0,504.0,2016.0,1317.37
ITEM_0051746,ORD_035634,PRD_0089,1,4360.0,1002.8,3357.2,2206.53
ITEM_0051747,ORD_035635,PRD_0099,1,4310.0,948.2,3361.8,2160.98
ITEM_0051748,ORD_035636,PRD_0126,1,410.0,127.1,282.9,181.41
ITEM_0051749,ORD_035636,PRD_0064,1,2330.0,885.4,1444.6,1015.65
ITEM_0051750,ORD_035637,PRD_0004,1,1730.0,1003.4,726.6,869.03
ITEM_0051751,ORD_035638,PRD_0148,1,980.0,343.0,637.0,500.6
ITEM_0051752,ORD_035639,PRD_0070,1,4370.0,917.7,3452.3,2300.48
ITEM_0051753,ORD_035640,PRD_0097,1,3530.0,1976.8,1553.2,1817.16
ITEM_0051754,ORD_035641,PRD_0028,1,2880.0,489.6,2390.4,1304.06
ITEM_0051755,ORD_035642,PRD_0075,1,1550.0,790.5,759.5,673.01
ITEM_0051756,ORD_035642,PRD_0003,1,2390.0,1195.0,1195.0,1084.85
ITEM_0051757,ORD_035643,PRD_0130,1,540.0,226.8,313.2,238.86
ITEM_0051758,ORD_035644,PRD_0158,1,790.0,284.4,505.6,424.73
ITEM_0051759,ORD_035645,PRD_0111,1,4040.0,1171.6,2868.4,1978.17
ITEM_0051760,ORD_035646,PRD_0152,1,1060.0,519.4,540.6,543.66
ITEM_0051761,ORD_035647,PRD_0143,1,790.0,268.6,521.4,374.12
ITEM_0051762,ORD_035647,PRD_0027,1,940.0,122.2,817.8,454.28
ITEM_0051763,ORD_035647,PRD_0151,1,1680.0,235.2,1444.8,729.83
ITEM_0051764,ORD_035648,PRD_0145,1,740.0,281.2,458.8,333.31
ITEM_0051765,ORD_035648,PRD_0006,1,3190.0,797.5,2392.5,1355.64
ITEM_0051766,ORD_035648,PRD_0050,1,1700.0,357.0,1343.0,720.35
ITEM_0051767,ORD_035649,PRD_0019,1,1800.0,630.0,1170.0,875.5
ITEM_0051768,ORD_035650,PRD_0129,1,330.0,75.9,254.1,176.41
ITEM_0051769,ORD_035651,PRD_0091,1,2100.0,945.0,1155.0,1134.3
ITEM_0051770,ORD_035651,PRD_0083,1,1890.0,699.3,1190.7,983.94
ITEM_0051771,ORD_035652,PRD_0149,1,930.0,372.0,558.0,442.31
ITEM_0051772,ORD_035653,PRD_0048,1,2550.0,1377.0,1173.0,1218.49
ITEM_0051773,ORD_035653,PRD_0086,1,2890.0,1560.6,1329.4,1484.16
ITEM_0051774,ORD_035654,PRD_0031,1,860.0,292.4,567.6,363.04
ITEM_0051775,ORD_035655,PRD_0169,1,1140.0,433.2,706.8,577.86
ITEM_0051776,ORD_035656,PRD_0053,1,1090.0,327.0,763.0,516.21
ITEM_0051777,ORD_035657,PRD_0062,1,3390.0,949.2,2440.8,1643.77
ITEM_0051778,ORD_035658,PRD_0099,1,4310.0,862.0,3448.0,2160.98
ITEM_0051779,ORD_035658,PRD_0147,1,630.0,88.2,541.8,336.48
ITEM_0051780,ORD_035658,PRD_0073,1,3880.0,582.0,3298.0,1937.5
ITEM_0051781,ORD_035659,PRD_0028,1,2880.0,1641.6,1238.4,1304.06
ITEM_0051782,ORD_035660,PRD_0167,1,1450.0,565.5,884.5,692.53
ITEM_0051783,ORD_035661,PRD_0066,1,3200.0,1120.0,2080.0,1718.2
ITEM_0051784,ORD_035662,PRD_0117,1,2760.0,800.4,1959.6,1317.73
ITEM_0051785,ORD_035662,PRD_0133,1,940.0,272.6,667.4,482.89
ITEM_0051786,ORD_035663,PRD_0101,1,3790.0,1516.0,2274.0,1915.53
ITEM_0051787,ORD_035663,PRD_0113,1,2720.0,1305.6,1414.4,1169.52
ITEM_0051788,ORD_035664,PRD_0044,1,840.0,294.0,546.0,444.74
ITEM_0051789,ORD_035664,PRD_0062,1,3390.0,745.8,2644.2,1643.77
ITEM_0051790,ORD_035664,PRD_0027,1,940.0,188.0,752.0,454.28
ITEM_0051791,ORD_035665,PRD_0150,1,1140.0,353.4,786.6,558.81
ITEM_0051792,ORD_035666,PRD_0161,1,1760.0,563.2,1196.8,832.47
ITEM_0051793,ORD_035666,PRD_0176,1,1270.0,165.1,1104.9,615.37
ITEM_0051794,ORD_035667,PRD_0135,1,800.0,96.0,704.0,422.36
ITEM_0051795,ORD_035668,PRD_0020,1,1870.0,635.8,1234.2,927.63
ITEM_0051796,ORD_035669,PRD_0097,1,3530.0,1164.9,2365.1,1817.16
ITEM_0051797,ORD_035670,PRD_0134,1,750.0,240.0,510.0,329.66
ITEM_0051798,ORD_035671,PRD_0111,1,4040.0,1616.0,2424.0,1978.17
ITEM_0051799,ORD_035672,PRD_0139,1,720.0,151.2,568.8,385.15
ITEM_0051800,ORD_035673,PRD_0111,1,4040.0,2222.0,1818.0,1978.17
ITEM_0051801,ORD_035673,PRD_0097,1,3530.0,1588.5,1941.5,1817.16
ITEM_0051802,ORD_035673,PRD_0178,1,2390.0,1338.4,1051.6,1295.01
ITEM_0051803,ORD_035674,PRD_0053,1,1090.0,272.5,817.5,516.21
ITEM_0051804,ORD_035675,PRD_0039,1,950.0,199.5,750.5,457.78
ITEM_0051805,ORD_035676,PRD_0112,1,4630.0,1481.6,3148.4,2498.8
ITEM_0051806,ORD_035677,PRD_0064,1,2330.0,582.5,1747.5,1015.65
ITEM_0051807,ORD_035678,PRD_0089,1,4360.0,1308.0,3052.0,2206.53
ITEM_0051808,ORD_035678,PRD_0044,1,840.0,294.0,546.0,444.74
ITEM_0051809,ORD_035679,PRD_0139,1,720.0,324.0,396.0,385.15
ITEM_0051810,ORD_035680,PRD_0095,1,5420.0,704.6,4715.4,2495.39
ITEM_0051811,ORD_035681,PRD_0180,1,1450.0,420.5,1029.5,759.23
ITEM_0051812,ORD_035682,PRD_0024,1,1170.0,479.7,690.3,639.91
ITEM_0051813,ORD_035683,PRD_0024,1,1170.0,269.1,900.9,639.91
ITEM_0051814,ORD_035683,PRD_0071,1,3660.0,768.6,2891.4,1845.99
ITEM_0051815,ORD_035683,PRD_0038,1,2080.0,353.6,1726.4,1062.9
ITEM_0051816,ORD_035684,PRD_0023,1,2420.0,1161.6,1258.4,1145.42
ITEM_0051817,ORD_035685,PRD_0012,1,1200.0,492.0,708.0,648.91
ITEM_0051818,ORD_035685,PRD_0157,1,1850.0,980.5,869.5,843.02
ITEM_0051819,ORD_035686,PRD_0095,1,5420.0,1788.6,3631.4,2495.39
ITEM_0051820,ORD_035687,PRD_0150,1,1140.0,570.0,570.0,558.81
ITEM_0051821,ORD_035688,PRD_0122,1,720.0,237.6,482.4,380.6
ITEM_0051822,ORD_035689,PRD_0161,1,1760.0,475.2,1284.8,832.47
ITEM_0051823,ORD_035689,PRD_0146,1,910.0,254.8,655.2,449.19
ITEM_0051824,ORD_035690,PRD_0156,1,2370.0,876.9,1493.1,1266.19
ITEM_0051825,ORD_035690,PRD_0023,1,2420.0,411.4,2008.6,1145.42
ITEM_0051826,ORD_035691,PRD_0174,1,1810.0,796.4,1013.6,888.77
ITEM_0051827,ORD_035692,PRD_0038,1,2080.0,436.8,1643.2,1062.9
ITEM_0051828,ORD_035693,PRD_0077,1,4420.0,1591.2,2828.8,2156.37
ITEM_0051829,ORD_035694,PRD_0119,1,2250.0,922.5,1327.5,1188.69
ITEM_0051830,ORD_035694,PRD_0120,1,1960.0,823.2,1136.8,966.26
ITEM_0051831,ORD_035695,PRD_0038,1,2080.0,499.2,1580.8,1062.9
ITEM_0051832,ORD_035696,PRD_0055,1,2660.0,425.6,2234.4,1140.18
ITEM_0051833,ORD_035697,PRD_0138,1,940.0,319.6,620.4,475.93
ITEM_0051834,ORD_035698,PRD_0124,1,450.0,180.0,270.0,222.39
ITEM_0051835,ORD_035698,PRD_0089,1,4360.0,2223.6,2136.4,2206.53
ITEM_0051836,ORD_035699,PRD_0061,1,3880.0,504.4,3375.6,2094.26
ITEM_0051837,ORD_035700,PRD_0076,1,1790.0,698.1,1091.9,761.26
ITEM_0051838,ORD_035700,PRD_0066,1,3200.0,1888.0,1312.0,1718.2
ITEM_0051839,ORD_035700,PRD_0123,1,1040.0,540.8,499.2,510.36
ITEM_0051840,ORD_035701,PRD_0072,1,4280.0,1498.0,2782.0,2048.08
ITEM_0051841,ORD_035701,PRD_0132,1,760.0,342.0,418.0,355.44
ITEM_0051842,ORD_035702,PRD_0099,1,4310.0,732.7,3577.3,2160.98
ITEM_0051843,ORD_035702,PRD_0026,1,2020.0,727.2,1292.8,1019.5
ITEM_0051844,ORD_035703,PRD_0165,1,540.0,275.4,264.6,267.06
ITEM_0051845,ORD_035703,PRD_0033,1,2960.0,1036.0,1924.0,1296.75
ITEM_0051846,ORD_035703,PRD_0071,1,3660.0,1976.4,1683.6,1845.99
ITEM_0051847,ORD_035704,PRD_0024,1,1170.0,280.8,889.2,639.91
ITEM_0051848,ORD_035705,PRD_0108,1,3810.0,1447.8,2362.2,1772.0
ITEM_0051849,ORD_035706,PRD_0132,1,760.0,197.6,562.4,355.44
ITEM_0051850,ORD_035706,PRD_0032,1,2410.0,891.7,1518.3,1182.23
ITEM_0051851,ORD_035707,PRD_0169,1,1140.0,399.0,741.0,577.86
ITEM_0051852,ORD_035708,PRD_0068,1,2080.0,790.4,1289.6,975.31
ITEM_0051853,ORD_035709,PRD_0012,1,1200.0,552.0,648.0,648.91
ITEM_0051854,ORD_035710,PRD_0101,1,3790.0,492.7,3297.3,1915.53
ITEM_0051855,ORD_035711,PRD_0032,1,2410.0,1060.4,1349.6,1182.23
ITEM_0051856,ORD_035711,PRD_0010,1,1810.0,1031.7,778.3,989.92
ITEM_0051857,ORD_035712,PRD_0033,1,2960.0,1509.6,1450.4,1296.75
ITEM_0051858,ORD_035713,PRD_0101,1,3790.0,492.7,3297.3,1915.53
ITEM_0051859,ORD_035713,PRD_0109,1,4400.0,704.0,3696.0,2379.56
ITEM_0051860,ORD_035714,PRD_0034,1,1770.0,548.7,1221.3,757.68
ITEM_0051861,ORD_035714,PRD_0092,1,2480.0,396.8,2083.2,1348.39
ITEM_0051862,ORD_035715,PRD_0074,1,2670.0,720.9,1949.1,1213.94
ITEM_0051863,ORD_035715,PRD_0130,1,540.0,108.0,432.0,238.86
ITEM_0051864,ORD_035716,PRD_0094,1,2510.0,753.0,1757.0,1080.08
ITEM_0051865,ORD_035717,PRD_0146,1,910.0,327.6,582.4,449.19
ITEM_0051866,ORD_035717,PRD_0075,1,1550.0,589.0,961.0,673.01
ITEM_0051867,ORD_035718,PRD_0073,1,3880.0,620.8,3259.2,1937.5
ITEM_0051868,ORD_035718,PRD_0132,1,760.0,250.8,509.2,355.44
ITEM_0051869,ORD_035719,PRD_0034,1,1770.0,460.2,1309.8,757.68
ITEM_0051870,ORD_035720,PRD_0151,1,1680.0,739.2,940.8,729.83
ITEM_0051871,ORD_035720,PRD_0033,1,2960.0,1420.8,1539.2,1296.75
ITEM_0051872,ORD_035721,PRD_0129,1,330.0,79.2,250.8,176.41
ITEM_0051873,ORD_035721,PRD_0066,1,3200.0,768.0,2432.0,1718.2
ITEM_0051874,ORD_035722,PRD_0050,1,1700.0,323.0,1377.0,720.35
ITEM_0051875,ORD_035723,PRD_0143,1,790.0,213.3,576.7,374.12
ITEM_0051876,ORD_035724,PRD_0169,1,1140.0,410.4,729.6,577.86
ITEM_0051877,ORD_035724,PRD_0077,1,4420.0,1105.0,3315.0,2156.37
ITEM_0051878,ORD_035725,PRD_0164,1,1990.0,398.0,1592.0,860.0
ITEM_0051879,ORD_035726,PRD_0072,1,4280.0,2140.0,2140.0,2048.08
ITEM_0051880,ORD_035726,PRD_0165,1,540.0,194.4,345.6,267.06
ITEM_0051881,ORD_035727,PRD_0073,1,3880.0,659.6,3220.4,1937.5
ITEM_0051882,ORD_035728,PRD_0005,1,2930.0,1025.5,1904.5,1429.18
ITEM_0051883,ORD_035729,PRD_0152,1,1060.0,424.0,636.0,543.66
ITEM_0051884,ORD_035730,PRD_0088,1,4150.0,2033.5,2116.5,1812.07
ITEM_0051885,ORD_035730,PRD_0023,1,2420.0,1452.0,968.0,1145.42
ITEM_0051886,ORD_035731,PRD_0055,1,2660.0,372.4,2287.6,1140.18
ITEM_0051887,ORD_035732,PRD_0168,1,2330.0,978.6,1351.4,1110.87
ITEM_0051888,ORD_035733,PRD_0158,1,790.0,181.7,608.3,424.73
ITEM_0051889,ORD_035734,PRD_0040,1,2980.0,804.6,2175.4,1440.73
ITEM_0051890,ORD_035734,PRD_0010,1,1810.0,398.2,1411.8,989.92
ITEM_0051891,ORD_035734,PRD_0037,1,1120.0,201.6,918.4,603.32
ITEM_0051892,ORD_035735,PRD_0109,1,4400.0,1980.0,2420.0,2379.56
ITEM_0051893,ORD_035735,PRD_0165,1,540.0,275.4,264.6,267.06
ITEM_0051894,ORD_035736,PRD_0124,1,450.0,130.5,319.5,222.39
ITEM_0051895,ORD_035737,PRD_0091,1,2100.0,1050.0,1050.0,1134.3
ITEM_0051896,ORD_035737,PRD_0154,1,1510.0,890.9,619.1,747.37
ITEM_0051897,ORD_035738,PRD_0171,1,1720.0,326.8,1393.2,942.69
ITEM_0051898,ORD_035739,PRD_0077,1,4420.0,1635.4,2784.6,2156.37
ITEM_0051899,ORD_035740,PRD_0014,1,1380.0,345.0,1035.0,637.52
ITEM_0051900,ORD_035741,PRD_0023,1,2420.0,435.6,1984.4,1145.42
ITEM_0051901,ORD_035741,PRD_0073,1,3880.0,776.0,3104.0,1937.5
ITEM_0051902,ORD_035741,PRD_0166,1,620.0,198.4,421.6,328.37
ITEM_0051903,ORD_035742,PRD_0132,1,760.0,433.2,326.8,355.44
ITEM_0051904,ORD_035742,PRD_0157,1,1850.0,1036.0,814.0,843.02
ITEM_0051905,ORD_035743,PRD_0142,1,450.0,67.5,382.5,228.94
ITEM_0051906,ORD_035744,PRD_0163,1,1570.0,486.7,1083.3,753.97
ITEM_0051907,ORD_035744,PRD_0063,1,2470.0,913.9,1556.1,1193.67
ITEM_0051908,ORD_035744,PRD_0112,1,4630.0,648.2,3981.8,2498.8
ITEM_0051909,ORD_035745,PRD_0128,1,1080.0,172.8,907.2,529.51
ITEM_0051910,ORD_035746,PRD_0048,1,2550.0,382.5,2167.5,1218.49
ITEM_0051911,ORD_035747,PRD_0090,1,2990.0,478.4,2511.6,1388.95
ITEM_0051912,ORD_035748,PRD_0014,1,1380.0,607.2,772.8,637.52
ITEM_0051913,ORD_035748,PRD_0144,1,750.0,307.5,442.5,393.08
ITEM_0051914,ORD_035749,PRD_0155,1,1630.0,260.8,1369.2,735.77
ITEM_0051915,ORD_035749,PRD_0044,1,840.0,184.8,655.2,444.74
ITEM_0051916,ORD_035750,PRD_0099,1,4310.0,1163.7,3146.3,2160.98
ITEM_0051917,ORD_035750,PRD_0155,1,1630.0,277.1,1352.9,735.77
ITEM_0051918,ORD_035751,PRD_0058,1,1180.0,247.8,932.2,634.75
ITEM_0051919,ORD_035751,PRD_0119,1,2250.0,427.5,1822.5,1188.69
ITEM_0051920,ORD_035752,PRD_0037,1,1120.0,235.2,884.8,603.32
ITEM_0051921,ORD_035752,PRD_0078,1,4290.0,1072.5,3217.5,2082.52
ITEM_0051922,ORD_035753,PRD_0013,1,2980.0,1043.0,1937.0,1347.84
ITEM_0051923,ORD_035754,PRD_0099,1,4310.0,1249.9,3060.1,2160.98
ITEM_0051924,ORD_035754,PRD_0025,1,2370.0,616.2,1753.8,1106.82
ITEM_0051925,ORD_035755,PRD_0003,1,2390.0,478.0,1912.0,1084.85
ITEM_0051926,ORD_035755,PRD_0043,1,840.0,210.0,630.0,426.4
ITEM_0051927,ORD_035755,PRD_0032,1,2410.0,337.4,2072.6,1182.23
ITEM_0051928,ORD_035756,PRD_0105,1,5210.0,2500.8,2709.2,2582.76
ITEM_0051929,ORD_035757,PRD_0141,1,1230.0,467.4,762.6,524.62
ITEM_0051930,ORD_035758,PRD_0167,1,1450.0,261.0,1189.0,692.53
ITEM_0051931,ORD_035759,PRD_0083,1,1890.0,831.6,1058.4,983.94
ITEM_0051932,ORD_035760,PRD_0113,1,2720.0,816.0,1904.0,1169.52
ITEM_0051933,ORD_035760,PRD_0107,1,4910.0,1669.4,3240.6,2168.75
ITEM_0051934,ORD_035761,PRD_0121,1,790.0,213.3,576.7,422.4
ITEM_0051935,ORD_035761,PRD_0131,1,820.0,229.6,590.4,431.29
ITEM_0051936,ORD_035762,PRD_0121,1,790.0,244.9,545.1,422.4
ITEM_0051937,ORD_035763,PRD_0133,1,940.0,141.0,799.0,482.89
ITEM_0051938,ORD_035764,PRD_0042,1,870.0,234.9,635.1,453.89
ITEM_0051939,ORD_035765,PRD_0065,1,2590.0,725.2,1864.8,1265.43
ITEM_0051940,ORD_035765,PRD_0155,1,1630.0,358.6,1271.4,735.77
ITEM_0051941,ORD_035765,PRD_0027,1,940.0,263.2,676.8,454.28
ITEM_0051942,ORD_035766,PRD_0013,1,2980.0,476.8,2503.2,1347.84
ITEM_0051943,ORD_035767,PRD_0018,1,1520.0,410.4,1109.6,691.13
ITEM_0051944,ORD_035767,PRD_0121,1,790.0,158.0,632.0,422.4
ITEM_0051945,ORD_035768,PRD_0069,1,4200.0,1512.0,2688.0,2138.43
ITEM_0051946,ORD_035769,PRD_0015,1,2810.0,1039.7,1770.3,1375.3
ITEM_0051947,ORD_035770,PRD_0180,1,1450.0,319.0,1131.0,759.23
ITEM_0051948,ORD_035771,PRD_0155,1,1630.0,782.4,847.6,735.77
ITEM_0051949,ORD_035772,PRD_0062,1,3390.0,576.3,2813.7,1643.77
ITEM_0051950,ORD_035773,PRD_0155,1,1630.0,896.5,733.5,735.77
ITEM_0051951,ORD_035774,PRD_0144,1,750.0,277.5,472.5,393.08
ITEM_0051952,ORD_035775,PRD_0061,1,3880.0,1358.0,2522.0,2094.26
ITEM_0051953,ORD_035775,PRD_0155,1,1630.0,635.7,994.3,735.77
ITEM_0051954,ORD_035775,PRD_0025,1,2370.0,1161.3,1208.7,1106.82
ITEM_0051955,ORD_035776,PRD_0073,1,3880.0,1280.4,2599.6,1937.5
ITEM_0051956,ORD_035776,PRD_0157,1,1850.0,518.0,1332.0,843.02
ITEM_0051957,ORD_035777,PRD_0108,1,3810.0,990.6,2819.4,1772.0
ITEM_0051958,ORD_035778,PRD_0088,1,4150.0,1743.0,2407.0,1812.07
ITEM_0051959,ORD_035779,PRD_0043,1,840.0,159.6,680.4,426.4
ITEM_0051960,ORD_035779,PRD_0073,1,3880.0,1435.6,2444.4,1937.5
ITEM_0051961,ORD_035780,PRD_0151,1,1680.0,806.4,873.6,729.83
ITEM_0051962,ORD_035780,PRD_0030,1,3020.0,1661.0,1359.0,1652.42
ITEM_0051963,ORD_035780,PRD_0115,1,1860.0,781.2,1078.8,1014.04
ITEM_0051964,ORD_035781,PRD_0029,1,1130.0,395.5,734.5,570.65
ITEM_0051965,ORD_035781,PRD_0048,1,2550.0,892.5,1657.5,1218.49
ITEM_0051966,ORD_035782,PRD_0025,1,2370.0,426.6,1943.4,1106.82
ITEM_0051967,ORD_035782,PRD_0068,1,2080.0,499.2,1580.8,975.31
ITEM_0051968,ORD_035782,PRD_0150,1,1140.0,353.4,786.6,558.81
ITEM_0051969,ORD_035783,PRD_0138,1,940.0,338.4,601.6,475.93
ITEM_0051970,ORD_035783,PRD_0159,1,1030.0,412.0,618.0,539.36
ITEM_0051971,ORD_035784,PRD_0084,1,4470.0,2682.0,1788.0,2052.55
ITEM_0051972,ORD_035785,PRD_0162,1,1320.0,488.4,831.6,575.79
ITEM_0051973,ORD_035785,PRD_0036,1,1970.0,728.9,1241.1,869.83
ITEM_0051974,ORD_035786,PRD_0077,1,4420.0,1989.0,2431.0,2156.37
