order_id,return_type,return_reason,refund_amount
ORD_045019,RTO (Undelivered),Customer Refused at Doorstep,1352.0
ORD_045021,Customer Return,Defective / Damaged Item,1144.8
ORD_045023,RTO (Undelivered),Customer Refused at Doorstep,540.0
ORD_045027,Customer Return,Quality Not as Expected,2269.2
ORD_045029,RTO (Undelivered),Customer Refused at Doorstep,655.7
ORD_045030,Customer Return,Size / Fit Issue,421.8
ORD_045032,Customer Return,Size / Fit Issue,2916.9
ORD_045033,Customer Return,Quality Not as Expected,4859.4
ORD_045037,Customer Return,Late Delivery,2026.4
ORD_045048,RTO (Undelivered),Customer Refused at Doorstep,684.6
ORD_045049,Customer Return,Size / Fit Issue,1897.5
ORD_045056,Customer Return,Size / Fit Issue,897.6
ORD_045059,Customer Return,Size / Fit Issue,7043.6
ORD_045062,RTO (Undelivered),Customer Refused at Doorstep,1894.2
ORD_045065,RTO (Undelivered),Customer Refused at Doorstep,1549.8
ORD_045088,RTO (Undelivered),Customer Refused at Doorstep,2652.2
ORD_045091,Customer Return,Quality Not as Expected,2916.1
ORD_045100,RTO (Undelivered),Customer Refused at Doorstep,3597.4
ORD_045103,RTO (Undelivered),Customer Refused at Doorstep,1901.7
ORD_045105,Customer Return,Size / Fit Issue,676.2
ORD_045106,RTO (Undelivered),Customer Refused at Doorstep,937.4
ORD_045108,RTO (Undelivered),Customer Refused at Doorstep,1026.9
ORD_045112,Customer Return,Size / Fit Issue,377.4
ORD_045116,RTO (Undelivered),Customer Refused at Doorstep,1821.6
ORD_045121,RTO (Undelivered),Customer Refused at Doorstep,888.0
ORD_045126,RTO (Undelivered),Customer Refused at Doorstep,1885.0
ORD_045130,Customer Return,Size / Fit Issue,1747.2
ORD_045133,Customer Return,Size / Fit Issue,4608.2
ORD_045134,Customer Return,Size / Fit Issue,2012.6
ORD_045140,Customer Return,Late Delivery,1289.6
ORD_045142,RTO (Undelivered),Customer Refused at Doorstep,1646.4
ORD_045145,Customer Return,Found Better Price Elsewhere,1386.0
ORD_045147,RTO (Undelivered),Customer Refused at Doorstep,881.6
ORD_045149,Customer Return,Late Delivery,4831.1
ORD_045152,Customer Return,Quality Not as Expected,4014.5
ORD_045158,Customer Return,Size / Fit Issue,3025.3
ORD_045163,Customer Return,Size / Fit Issue,1045.0
ORD_045167,RTO (Undelivered),Customer Refused at Doorstep,688.8
ORD_045168,Customer Return,Size / Fit Issue,1540.7
ORD_045172,Customer Return,Size / Fit Issue,3189.7
ORD_045177,Customer Return,Quality Not as Expected,2777.9
ORD_045182,Customer Return,Late Delivery,2813.4
ORD_045186,Customer Return,Late Delivery,2779.8
ORD_045193,RTO (Undelivered),Customer Refused at Doorstep,3723.6
ORD_045194,RTO (Undelivered),Customer Refused at Doorstep,1509.6
ORD_045196,Customer Return,Quality Not as Expected,1558.0
ORD_045203,Customer Return,Size / Fit Issue,3045.9
ORD_045206,Customer Return,Quality Not as Expected,1953.0
ORD_045215,Customer Return,Defective / Damaged Item,2074.6
ORD_045220,Customer Return,Size / Fit Issue,3111.0
ORD_045227,RTO (Undelivered),Customer Refused at Doorstep,1556.6
ORD_045229,RTO (Undelivered),Customer Refused at Doorstep,678.6
ORD_045232,RTO (Undelivered),Customer Refused at Doorstep,381.3
ORD_045239,RTO (Undelivered),Customer Refused at Doorstep,592.5
ORD_045241,Customer Return,Size / Fit Issue,2528.0
ORD_045246,RTO (Undelivered),Customer Refused at Doorstep,7801.4
ORD_045262,RTO (Undelivered),Customer Refused at Doorstep,4745.9
ORD_045266,Customer Return,Found Better Price Elsewhere,2580.0
ORD_045272,Customer Return,Size / Fit Issue,1943.4
ORD_045274,Customer Return,Defective / Damaged Item,1784.0
ORD_045275,RTO (Undelivered),Customer Refused at Doorstep,900.0
ORD_045279,Customer Return,Defective / Damaged Item,2632.3
ORD_045281,Customer Return,Quality Not as Expected,2393.6
ORD_045289,Customer Return,Late Delivery,1467.9
ORD_045291,RTO (Undelivered),Customer Refused at Doorstep,1828.6
ORD_045300,Customer Return,Quality Not as Expected,4252.5
ORD_045302,Customer Return,Quality Not as Expected,5202.6
ORD_045306,RTO (Undelivered),Customer Refused at Doorstep,1528.1
ORD_045312,Customer Return,Size / Fit Issue,1738.4
ORD_045315,RTO (Undelivered),Customer Refused at Doorstep,969.0
ORD_045318,Customer Return,Defective / Damaged Item,5247.2
ORD_045319,RTO (Undelivered),Customer Refused at Doorstep,1764.0
ORD_045321,Customer Return,Late Delivery,4193.6
ORD_045324,RTO (Undelivered),Customer Refused at Doorstep,513.5
ORD_045326,RTO (Undelivered),Customer Refused at Doorstep,4054.2
ORD_045330,RTO (Undelivered),Customer Refused at Doorstep,1609.1
ORD_045331,RTO (Undelivered),Customer Refused at Doorstep,2384.9
ORD_045333,Customer Return,Quality Not as Expected,1122.0
ORD_045341,RTO (Undelivered),Customer Refused at Doorstep,1263.6
ORD_045343,Customer Return,Size / Fit Issue,2274.0
ORD_045345,Customer Return,Quality Not as Expected,4239.9
ORD_045348,Customer Return,Defective / Damaged Item,1666.0
ORD_045351,Customer Return,Size / Fit Issue,687.3
ORD_045353,RTO (Undelivered),Customer Refused at Doorstep,782.0
ORD_045354,Customer Return,Late Delivery,1599.0
ORD_045357,Customer Return,Size / Fit Issue,4720.4
ORD_045358,RTO (Undelivered),Customer Refused at Doorstep,1431.3
ORD_045360,Customer Return,Found Better Price Elsewhere,2166.1
ORD_045362,RTO (Undelivered),Customer Refused at Doorstep,5320.3
ORD_045370,Customer Return,Quality Not as Expected,1209.6
ORD_045371,RTO (Undelivered),Customer Refused at Doorstep,1184.0
ORD_045372,RTO (Undelivered),Customer Refused at Doorstep,1664.0
ORD_045378,Customer Return,Size / Fit Issue,3889.2
ORD_045379,Customer Return,Quality Not as Expected,3902.1
ORD_045383,Customer Return,Size / Fit Issue,985.6
ORD_045386,RTO (Undelivered),Customer Refused at Doorstep,700.9
ORD_045387,Customer Return,Quality Not as Expected,2781.3
ORD_045396,RTO (Undelivered),Customer Refused at Doorstep,336.2
ORD_045399,RTO (Undelivered),Customer Refused at Doorstep,227.9
ORD_045405,Customer Return,Size / Fit Issue,576.0
ORD_045414,RTO (Undelivered),Customer Refused at Doorstep,1083.5
ORD_045442,Customer Return,Quality Not as Expected,2959.7
ORD_045443,RTO (Undelivered),Customer Refused at Doorstep,1739.4
ORD_045445,Customer Return,Size / Fit Issue,577.7
ORD_045450,RTO (Undelivered),Customer Refused at Doorstep,5264.4
ORD_045458,Customer Return,Size / Fit Issue,1509.6
ORD_045465,Customer Return,Found Better Price Elsewhere,3534.2
ORD_045471,Customer Return,Size / Fit Issue,4139.1
ORD_045476,Customer Return,Size / Fit Issue,5557.6
ORD_045479,RTO (Undelivered),Customer Refused at Doorstep,1375.6
ORD_045480,RTO (Undelivered),Customer Refused at Doorstep,1654.8
ORD_045481,RTO (Undelivered),Customer Refused at Doorstep,2384.0
ORD_045494,Customer Return,Late Delivery,589.0
ORD_045495,Customer Return,Size / Fit Issue,2903.2
ORD_045496,RTO (Undelivered),Customer Refused at Doorstep,1460.2
ORD_045498,RTO (Undelivered),Customer Refused at Doorstep,513.3
ORD_045501,Customer Return,Size / Fit Issue,2947.8
ORD_045503,Customer Return,Found Better Price Elsewhere,1760.0
ORD_045507,Customer Return,Size / Fit Issue,1502.2
ORD_045509,Customer Return,Size / Fit Issue,4613.7
ORD_045512,Customer Return,Size / Fit Issue,396.9
ORD_045514,RTO (Undelivered),Customer Refused at Doorstep,5370.3
ORD_045518,RTO (Undelivered),Customer Refused at Doorstep,1854.2
ORD_045521,Customer Return,Size / Fit Issue,6227.6
ORD_045522,Customer Return,Defective / Damaged Item,5145.8
ORD_045524,Customer Return,Size / Fit Issue,2232.6
ORD_045526,RTO (Undelivered),Customer Refused at Doorstep,1901.9
ORD_045536,Customer Return,Quality Not as Expected,4038.8
ORD_045539,Customer Return,Size / Fit Issue,1399.1
ORD_045543,RTO (Undelivered),Customer Refused at Doorstep,2427.2
ORD_045544,Customer Return,Size / Fit Issue,988.0
ORD_045546,Customer Return,Size / Fit Issue,4867.7
ORD_045550,RTO (Undelivered),Customer Refused at Doorstep,1494.0
ORD_045556,RTO (Undelivered),Customer Refused at Doorstep,3889.2
ORD_045557,Customer Return,Size / Fit Issue,1681.7
ORD_045566,RTO (Undelivered),Customer Refused at Doorstep,3671.8
ORD_045568,Customer Return,Size / Fit Issue,1491.2
ORD_045570,Customer Return,Defective / Damaged Item,1975.8
ORD_045573,Customer Return,Size / Fit Issue,978.6
ORD_045583,Customer Return,Quality Not as Expected,1352.9
ORD_045593,RTO (Undelivered),Customer Refused at Doorstep,2927.4
ORD_045599,RTO (Undelivered),Customer Refused at Doorstep,2362.8
ORD_045600,Customer Return,Defective / Damaged Item,1489.3
ORD_045606,Customer Return,Quality Not as Expected,1380.0
ORD_045609,RTO (Undelivered),Customer Refused at Doorstep,734.5
ORD_045612,RTO (Undelivered),Customer Refused at Doorstep,625.4
ORD_045614,RTO (Undelivered),Customer Refused at Doorstep,2964.8
ORD_045616,Customer Return,Defective / Damaged Item,3544.0
ORD_045623,RTO (Undelivered),Customer Refused at Doorstep,442.4
ORD_045626,RTO (Undelivered),Customer Refused at Doorstep,3259.2
ORD_045628,RTO (Undelivered),Customer Refused at Doorstep,1721.4
ORD_045629,Customer Return,Size / Fit Issue,2494.0
ORD_045631,RTO (Undelivered),Customer Refused at Doorstep,2327.4
ORD_045637,RTO (Undelivered),Customer Refused at Doorstep,1208.3
ORD_045639,RTO (Undelivered),Customer Refused at Doorstep,855.5
ORD_045642,Customer Return,Defective / Damaged Item,2546.5
ORD_045649,RTO (Undelivered),Customer Refused at Doorstep,2456.5
ORD_045652,Customer Return,Found Better Price Elsewhere,1919.0
ORD_045657,Customer Return,Quality Not as Expected,1493.1
ORD_045663,Customer Return,Size / Fit Issue,5227.0
ORD_045664,Customer Return,Quality Not as Expected,2400.3
ORD_045671,RTO (Undelivered),Customer Refused at Doorstep,1449.5
ORD_045677,Customer Return,Quality Not as Expected,5303.6
ORD_045686,RTO (Undelivered),Customer Refused at Doorstep,260.7
ORD_045691,Customer Return,Late Delivery,1525.2
ORD_045692,RTO (Undelivered),Customer Refused at Doorstep,980.0
ORD_045693,RTO (Undelivered),Customer Refused at Doorstep,7098.2
ORD_045694,Customer Return,Size / Fit Issue,1601.6
ORD_045697,Customer Return,Quality Not as Expected,2593.6
ORD_045703,Customer Return,Size / Fit Issue,2722.4
ORD_045704,Customer Return,Size / Fit Issue,1690.6
ORD_045705,Customer Return,Size / Fit Issue,5917.2
ORD_045713,Customer Return,Size / Fit Issue,3245.1
ORD_045719,RTO (Undelivered),Customer Refused at Doorstep,3045.8
ORD_045720,RTO (Undelivered),Customer Refused at Doorstep,3288.8
ORD_045729,RTO (Undelivered),Customer Refused at Doorstep,1054.0
ORD_045732,Customer Return,Size / Fit Issue,3018.6
ORD_045734,Customer Return,Size / Fit Issue,2291.0
ORD_045740,Customer Return,Quality Not as Expected,655.2
ORD_045746,Customer Return,Quality Not as Expected,503.5
ORD_045750,Customer Return,Size / Fit Issue,1708.0
ORD_045761,RTO (Undelivered),Customer Refused at Doorstep,823.6
ORD_045762,Customer Return,Late Delivery,1491.6
ORD_045763,Customer Return,Size / Fit Issue,2604.3
ORD_045768,Customer Return,Size / Fit Issue,3513.8
ORD_045775,RTO (Undelivered),Customer Refused at Doorstep,1231.2
ORD_045778,Customer Return,Late Delivery,3441.4
ORD_045781,RTO (Undelivered),Customer Refused at Doorstep,1023.0
ORD_045783,Customer Return,Size / Fit Issue,1025.2
ORD_045789,RTO (Undelivered),Customer Refused at Doorstep,475.6
ORD_045795,Customer Return,Size / Fit Issue,453.6
ORD_045796,Customer Return,Size / Fit Issue,4535.8
ORD_045797,RTO (Undelivered),Customer Refused at Doorstep,842.8
ORD_045799,Customer Return,Size / Fit Issue,2963.2
ORD_045801,RTO (Undelivered),Customer Refused at Doorstep,2995.1
ORD_045806,RTO (Undelivered),Customer Refused at Doorstep,3182.4
ORD_045810,Customer Return,Quality Not as Expected,989.1
ORD_045815,RTO (Undelivered),Customer Refused at Doorstep,1033.6
ORD_045816,Customer Return,Size / Fit Issue,1500.0
ORD_045817,Customer Return,Late Delivery,1064.7
ORD_045818,Customer Return,Quality Not as Expected,899.0
ORD_045821,Customer Return,Size / Fit Issue,680.4
ORD_045825,RTO (Undelivered),Customer Refused at Doorstep,2618.0
ORD_045826,RTO (Undelivered),Customer Refused at Doorstep,1469.4
ORD_045827,RTO (Undelivered),Customer Refused at Doorstep,1716.0
ORD_045829,Customer Return,Defective / Damaged Item,2950.8
ORD_045831,RTO (Undelivered),Customer Refused at Doorstep,1430.4
ORD_045837,RTO (Undelivered),Customer Refused at Doorstep,1581.0
ORD_045845,Customer Return,Size / Fit Issue,1058.4
ORD_045848,RTO (Undelivered),Customer Refused at Doorstep,647.8
ORD_045849,Customer Return,Quality Not as Expected,3846.2
ORD_045852,RTO (Undelivered),Customer Refused at Doorstep,1597.5
ORD_045856,RTO (Undelivered),Customer Refused at Doorstep,1285.2
ORD_045857,RTO (Undelivered),Customer Refused at Doorstep,2808.4
ORD_045860,RTO (Undelivered),Customer Refused at Doorstep,756.0
ORD_045862,Customer Return,Found Better Price Elsewhere,3487.4
ORD_045864,Customer Return,Quality Not as Expected,1816.4
ORD_045869,RTO (Undelivered),Customer Refused at Doorstep,2706.6
ORD_045870,RTO (Undelivered),Customer Refused at Doorstep,1227.6
ORD_045874,Customer Return,Defective / Damaged Item,1980.0
ORD_045875,Customer Return,Defective / Damaged Item,2818.4
ORD_045878,Customer Return,Size / Fit Issue,3360.0
ORD_045882,RTO (Undelivered),Customer Refused at Doorstep,1635.1
ORD_045898,Customer Return,Size / Fit Issue,4880.0
ORD_045901,RTO (Undelivered),Customer Refused at Doorstep,3728.2
ORD_045906,Customer Return,Size / Fit Issue,2740.4
ORD_045909,Customer Return,Size / Fit Issue,1029.0
ORD_045910,Customer Return,Size / Fit Issue,1935.5
ORD_045914,RTO (Undelivered),Customer Refused at Doorstep,1113.7
ORD_045928,Customer Return,Size / Fit Issue,1374.0
ORD_045929,RTO (Undelivered),Customer Refused at Doorstep,2275.2
ORD_045934,RTO (Undelivered),Customer Refused at Doorstep,609.0
ORD_045942,RTO (Undelivered),Customer Refused at Doorstep,2983.0
ORD_045947,Customer Return,Found Better Price Elsewhere,5971.2
ORD_045951,RTO (Undelivered),Customer Refused at Doorstep,742.6
ORD_045962,Customer Return,Size / Fit Issue,2352.4
ORD_045964,RTO (Undelivered),Customer Refused at Doorstep,171.6
ORD_045971,RTO (Undelivered),Customer Refused at Doorstep,3309.7
ORD_045978,RTO (Undelivered),Customer Refused at Doorstep,2624.0
ORD_045985,Customer Return,Late Delivery,1325.2
ORD_045986,Customer Return,Defective / Damaged Item,5552.7
ORD_045992,RTO (Undelivered),Customer Refused at Doorstep,1512.0
ORD_046002,Customer Return,Quality Not as Expected,3182.0
ORD_046003,Customer Return,Late Delivery,2445.3
ORD_046010,Customer Return,Size / Fit Issue,1524.6
ORD_046015,RTO (Undelivered),Customer Refused at Doorstep,1135.2
ORD_046017,RTO (Undelivered),Customer Refused at Doorstep,3212.0
ORD_046020,Customer Return,Size / Fit Issue,5454.1
ORD_046022,RTO (Undelivered),Customer Refused at Doorstep,432.6
ORD_046025,RTO (Undelivered),Customer Refused at Doorstep,1649.1
ORD_046028,RTO (Undelivered),Customer Refused at Doorstep,5609.4
ORD_046044,Customer Return,Found Better Price Elsewhere,4385.2
ORD_046059,RTO (Undelivered),Customer Refused at Doorstep,2841.1
ORD_046062,RTO (Undelivered),Customer Refused at Doorstep,2033.1
ORD_046074,Customer Return,Size / Fit Issue,2368.0
ORD_046084,Customer Return,Found Better Price Elsewhere,1060.8
ORD_046086,RTO (Undelivered),Customer Refused at Doorstep,5286.6
ORD_046088,Customer Return,Found Better Price Elsewhere,6609.6
ORD_046091,Customer Return,Quality Not as Expected,1271.4
ORD_046094,Customer Return,Size / Fit Issue,1849.6
ORD_046095,RTO (Undelivered),Customer Refused at Doorstep,503.5
ORD_046097,Customer Return,Quality Not as Expected,2080.2
ORD_046103,Customer Return,Late Delivery,1679.6
ORD_046106,RTO (Undelivered),Customer Refused at Doorstep,4026.0
ORD_046109,Customer Return,Quality Not as Expected,943.5
ORD_046113,Customer Return,Late Delivery,1525.2
ORD_046114,RTO (Undelivered),Customer Refused at Doorstep,489.8
ORD_046115,Customer Return,Size / Fit Issue,1100.5
ORD_046117,RTO (Undelivered),Customer Refused at Doorstep,1809.1
ORD_046119,RTO (Undelivered),Customer Refused at Doorstep,1872.4
ORD_046121,Customer Return,Late Delivery,870.0
ORD_046122,RTO (Undelivered),Customer Refused at Doorstep,1440.0
ORD_046124,Customer Return,Size / Fit Issue,1124.2
ORD_046129,RTO (Undelivered),Customer Refused at Doorstep,1171.1
ORD_046130,RTO (Undelivered),Customer Refused at Doorstep,4042.5
ORD_046132,RTO (Undelivered),Customer Refused at Doorstep,1798.0
ORD_046135,Customer Return,Quality Not as Expected,1404.9
ORD_046138,Customer Return,Size / Fit Issue,1293.6
ORD_046139,Customer Return,Size / Fit Issue,2211.6
ORD_046140,Customer Return,Quality Not as Expected,3735.6
ORD_046146,RTO (Undelivered),Customer Refused at Doorstep,4226.4
ORD_046150,RTO (Undelivered),Customer Refused at Doorstep,842.8
ORD_046151,RTO (Undelivered),Customer Refused at Doorstep,1497.6
ORD_046152,RTO (Undelivered),Customer Refused at Doorstep,1165.6
ORD_046155,RTO (Undelivered),Customer Refused at Doorstep,1450.0
ORD_046157,Customer Return,Late Delivery,1481.8
ORD_046160,Customer Return,Late Delivery,2100.0
ORD_046166,Customer Return,Size / Fit Issue,4518.6
ORD_046170,RTO (Undelivered),Customer Refused at Doorstep,1271.6
ORD_046182,Customer Return,Quality Not as Expected,3575.2
ORD_046189,Customer Return,Defective / Damaged Item,663.6
ORD_046194,Customer Return,Size / Fit Issue,1181.4
ORD_046199,RTO (Undelivered),Customer Refused at Doorstep,1919.7
ORD_046221,Customer Return,Quality Not as Expected,1395.0
ORD_046229,Customer Return,Size / Fit Issue,1596.0
ORD_046233,RTO (Undelivered),Customer Refused at Doorstep,3375.3
ORD_046239,Customer Return,Size / Fit Issue,2972.2
ORD_046242,Customer Return,Quality Not as Expected,1188.0
ORD_046244,Customer Return,Quality Not as Expected,4495.6
ORD_046245,Customer Return,Quality Not as Expected,480.0
ORD_046249,RTO (Undelivered),Customer Refused at Doorstep,2366.4
ORD_046250,Customer Return,Size / Fit Issue,3126.0
ORD_046253,Customer Return,Found Better Price Elsewhere,964.0
ORD_046254,RTO (Undelivered),Customer Refused at Doorstep,2324.4
ORD_046258,Customer Return,Found Better Price Elsewhere,2222.4
ORD_046260,Customer Return,Found Better Price Elsewhere,6887.5
ORD_046265,Customer Return,Defective / Damaged Item,2817.1
ORD_046269,RTO (Undelivered),Customer Refused at Doorstep,793.8
ORD_046270,RTO (Undelivered),Customer Refused at Doorstep,1555.4
ORD_046273,RTO (Undelivered),Customer Refused at Doorstep,4650.8
ORD_046279,Customer Return,Size / Fit Issue,4105.7
ORD_046283,RTO (Undelivered),Customer Refused at Doorstep,886.5
ORD_046287,Customer Return,Quality Not as Expected,1057.8
ORD_046291,Customer Return,Defective / Damaged Item,1100.0
ORD_046292,RTO (Undelivered),Customer Refused at Doorstep,1443.2
ORD_046294,Customer Return,Size / Fit Issue,5423.3
ORD_046295,RTO (Undelivered),Customer Refused at Doorstep,3212.0
ORD_046298,Customer Return,Size / Fit Issue,709.3
ORD_046300,RTO (Undelivered),Customer Refused at Doorstep,1004.5
ORD_046309,RTO (Undelivered),Customer Refused at Doorstep,435.0
ORD_046310,RTO (Undelivered),Customer Refused at Doorstep,1190.7
ORD_046312,Customer Return,Size / Fit Issue,1360.8
ORD_046315,Customer Return,Quality Not as Expected,1729.7
ORD_046318,RTO (Undelivered),Customer Refused at Doorstep,2327.4
ORD_046321,RTO (Undelivered),Customer Refused at Doorstep,1607.7
ORD_046342,Customer Return,Defective / Damaged Item,866.4
ORD_046343,Customer Return,Quality Not as Expected,1817.8
ORD_046346,Customer Return,Quality Not as Expected,1289.6
ORD_046347,Customer Return,Late Delivery,2071.2
ORD_046365,RTO (Undelivered),Customer Refused at Doorstep,352.8
ORD_046369,RTO (Undelivered),Customer Refused at Doorstep,639.9
ORD_046372,Customer Return,Defective / Damaged Item,3764.4
ORD_046376,Customer Return,Quality Not as Expected,2042.7
ORD_046377,Customer Return,Late Delivery,2860.8
ORD_046383,Customer Return,Late Delivery,820.9
ORD_046388,RTO (Undelivered),Customer Refused at Doorstep,1600.6
ORD_046399,Customer Return,Size / Fit Issue,2752.5
ORD_046400,Customer Return,Defective / Damaged Item,1217.2
ORD_046401,RTO (Undelivered),Customer Refused at Doorstep,537.6
ORD_046403,RTO (Undelivered),Customer Refused at Doorstep,1654.3
ORD_046418,Customer Return,Size / Fit Issue,3633.4
ORD_046426,Customer Return,Defective / Damaged Item,1653.6
ORD_046429,Customer Return,Quality Not as Expected,1992.1
ORD_046437,Customer Return,Quality Not as Expected,4331.6
ORD_046438,RTO (Undelivered),Customer Refused at Doorstep,2545.2
ORD_046440,Customer Return,Size / Fit Issue,945.6
ORD_046445,Customer Return,Size / Fit Issue,552.0
ORD_046450,RTO (Undelivered),Customer Refused at Doorstep,705.0
ORD_046452,Customer Return,Size / Fit Issue,3414.6
ORD_046453,Customer Return,Size / Fit Issue,2235.0
ORD_046454,Customer Return,Defective / Damaged Item,2281.0
ORD_046456,Customer Return,Size / Fit Issue,3241.0
ORD_046457,Customer Return,Quality Not as Expected,5694.8
ORD_046467,RTO (Undelivered),Customer Refused at Doorstep,3582.4
ORD_046472,RTO (Undelivered),Customer Refused at Doorstep,1254.4
ORD_046473,Customer Return,Size / Fit Issue,2921.5
ORD_046476,Customer Return,Size / Fit Issue,1232.0
ORD_046477,Customer Return,Size / Fit Issue,371.0
ORD_046480,Customer Return,Quality Not as Expected,1385.6
ORD_046481,Customer Return,Size / Fit Issue,1836.8
ORD_046486,Customer Return,Quality Not as Expected,1577.6
ORD_046503,RTO (Undelivered),Customer Refused at Doorstep,2541.6
ORD_046507,RTO (Undelivered),Customer Refused at Doorstep,1123.2
ORD_046511,RTO (Undelivered),Customer Refused at Doorstep,4075.3
ORD_046521,Customer Return,Size / Fit Issue,1922.4
ORD_046522,RTO (Undelivered),Customer Refused at Doorstep,1501.0
ORD_046525,Customer Return,Size / Fit Issue,2456.2
ORD_046531,Customer Return,Size / Fit Issue,503.2
ORD_046532,RTO (Undelivered),Customer Refused at Doorstep,2340.8
ORD_046542,RTO (Undelivered),Customer Refused at Doorstep,4538.0
ORD_046548,Customer Return,Size / Fit Issue,1572.5
ORD_046555,RTO (Undelivered),Customer Refused at Doorstep,4770.6
ORD_046557,RTO (Undelivered),Customer Refused at Doorstep,5395.2
ORD_046565,Customer Return,Size / Fit Issue,4113.5
ORD_046566,Customer Return,Late Delivery,4374.0
ORD_046569,Customer Return,Defective / Damaged Item,2073.1
ORD_046576,Customer Return,Late Delivery,3242.7
ORD_046577,RTO (Undelivered),Customer Refused at Doorstep,1430.4
ORD_046583,Customer Return,Size / Fit Issue,2476.5
ORD_046591,RTO (Undelivered),Customer Refused at Doorstep,5864.2
ORD_046596,Customer Return,Size / Fit Issue,2346.3
ORD_046602,Customer Return,Size / Fit Issue,4454.8
ORD_046606,RTO (Undelivered),Customer Refused at Doorstep,1460.2
ORD_046607,Customer Return,Late Delivery,4540.8
ORD_046621,Customer Return,Defective / Damaged Item,1207.5
ORD_046628,RTO (Undelivered),Customer Refused at Doorstep,2432.0
ORD_046635,Customer Return,Size / Fit Issue,3135.6
ORD_046636,RTO (Undelivered),Customer Refused at Doorstep,4037.0
ORD_046639,RTO (Undelivered),Customer Refused at Doorstep,2921.3
ORD_046643,Customer Return,Late Delivery,1479.9
ORD_046652,Customer Return,Size / Fit Issue,2634.0
ORD_046661,Customer Return,Size / Fit Issue,2235.2
ORD_046663,Customer Return,Size / Fit Issue,3778.2
ORD_046672,RTO (Undelivered),Customer Refused at Doorstep,481.0
ORD_046683,Customer Return,Found Better Price Elsewhere,378.0
ORD_046691,Customer Return,Size / Fit Issue,5028.6
ORD_046692,Customer Return,Size / Fit Issue,2914.8
ORD_046694,RTO (Undelivered),Customer Refused at Doorstep,2854.2
ORD_046695,Customer Return,Quality Not as Expected,2859.4
ORD_046700,RTO (Undelivered),Customer Refused at Doorstep,258.3
ORD_046705,Customer Return,Size / Fit Issue,5922.3
ORD_046707,Customer Return,Late Delivery,6806.7
ORD_046713,Customer Return,Size / Fit Issue,832.2
ORD_046718,Customer Return,Size / Fit Issue,1841.9
ORD_046719,Customer Return,Quality Not as Expected,2310.8
ORD_046722,RTO (Undelivered),Customer Refused at Doorstep,2983.2
ORD_046724,Customer Return,Size / Fit Issue,2112.0
ORD_046730,Customer Return,Size / Fit Issue,4189.6
ORD_046733,Customer Return,Size / Fit Issue,915.3
ORD_046737,Customer Return,Quality Not as Expected,3643.5
ORD_046738,Customer Return,Quality Not as Expected,1393.6
ORD_046741,RTO (Undelivered),Customer Refused at Doorstep,1803.4
ORD_046745,Customer Return,Defective / Damaged Item,918.4
ORD_046747,RTO (Undelivered),Customer Refused at Doorstep,1661.1
ORD_046771,Customer Return,Size / Fit Issue,1243.2
ORD_046773,Customer Return,Size / Fit Issue,1587.6
ORD_046775,Customer Return,Late Delivery,3481.8
ORD_046781,Customer Return,Quality Not as Expected,3098.4
ORD_046785,Customer Return,Quality Not as Expected,4180.0
ORD_046792,Customer Return,Quality Not as Expected,1370.8
ORD_046797,Customer Return,Size / Fit Issue,4644.8
ORD_046813,Customer Return,Late Delivery,2644.2
ORD_046818,Customer Return,Late Delivery,3490.7
ORD_046824,Customer Return,Size / Fit Issue,2065.5
ORD_046826,RTO (Undelivered),Customer Refused at Doorstep,680.0
ORD_046831,Customer Return,Size / Fit Issue,2525.6
ORD_046832,RTO (Undelivered),Customer Refused at Doorstep,869.4
ORD_046834,Customer Return,Defective / Damaged Item,1898.3
ORD_046837,Customer Return,Size / Fit Issue,1852.2
ORD_046838,Customer Return,Size / Fit Issue,824.1
ORD_046843,Customer Return,Size / Fit Issue,1418.6
ORD_046846,RTO (Undelivered),Customer Refused at Doorstep,2359.6
ORD_046860,Customer Return,Size / Fit Issue,1170.4
ORD_046861,RTO (Undelivered),Customer Refused at Doorstep,3849.3
ORD_046866,RTO (Undelivered),Customer Refused at Doorstep,4300.1
ORD_046870,RTO (Undelivered),Customer Refused at Doorstep,1062.0
ORD_046873,Customer Return,Defective / Damaged Item,3486.0
ORD_046874,Customer Return,Size / Fit Issue,2746.4
ORD_046875,RTO (Undelivered),Customer Refused at Doorstep,1401.4
ORD_046878,Customer Return,Quality Not as Expected,2314.7
ORD_046879,Customer Return,Quality Not as Expected,2016.0
ORD_046882,RTO (Undelivered),Customer Refused at Doorstep,1376.0
ORD_046895,Customer Return,Size / Fit Issue,2946.5
ORD_046904,Customer Return,Found Better Price Elsewhere,2080.0
ORD_046910,Customer Return,Late Delivery,3364.9
ORD_046915,Customer Return,Size / Fit Issue,1476.6
ORD_046919,Customer Return,Found Better Price Elsewhere,532.0
ORD_046921,Customer Return,Size / Fit Issue,1096.2
ORD_046925,RTO (Undelivered),Customer Refused at Doorstep,576.7
ORD_046927,RTO (Undelivered),Customer Refused at Doorstep,3337.0
ORD_046928,RTO (Undelivered),Customer Refused at Doorstep,2829.2
ORD_046931,Customer Return,Size / Fit Issue,6255.3
ORD_046933,RTO (Undelivered),Customer Refused at Doorstep,2940.0
ORD_046935,RTO (Undelivered),Customer Refused at Doorstep,842.8
ORD_046939,Customer Return,Quality Not as Expected,7342.3
