order_id,cust_id,order_date,delivery_date,order_status,payment_mode,sale_event,gross_gmv,discount_amount,net_gmv,order_cogs
ORD_036229,CUST_00997,2024-08-11,2024-08-14,Delivered,COD,BAU Regular,410.0,49.2,360.8,181.41
ORD_036230,CUST_10053,2025-02-27,2025-03-05,Delivered,COD,BAU Regular,2530.0,961.4,1568.6,1330.78
ORD_036231,CUST_02790,2024-06-10,2024-06-16,Delivered,COD,EORS / BFF Event,840.0,394.8,445.2,426.4
ORD_036232,CUST_03650,2024-10-12,2024-10-15,Returned,COD,EORS / BFF Event,2590.0,1269.1,1320.9,1265.43
ORD_036233,CUST_04463,2024-02-16,2024-02-20,Delivered,UPI,BAU Regular,2120.0,530.0,1590.0,910.19
ORD_036234,CUST_02389,2025-12-08,2025-12-13,Delivered,COD,EORS / BFF Event,4420.0,1944.8,2475.2,2156.37
ORD_036235,CUST_09928,2024-09-09,2024-09-14,Returned,Credit Card,BAU Regular,4460.0,895.2,3564.8,2273.11
ORD_036236,CUST_00786,2025-10-05,,RTO,COD,EORS / BFF Event,4030.0,2250.2,1779.8,1998.51
ORD_036237,CUST_11405,2025-01-23,2025-01-29,Delivered,Credit Card,BAU Regular,2680.0,753.2,1926.8,1358.06
ORD_036238,CUST_11368,2024-06-28,,Cancelled,COD,EORS / BFF Event,2590.0,1398.6,1191.4,1265.43
ORD_036239,CUST_10110,2024-06-10,2024-06-16,Delivered,COD,EORS / BFF Event,1460.0,817.6,642.4,615.71
ORD_036240,CUST_11550,2025-06-11,2025-06-15,Delivered,Credit Card,EORS / BFF Event,3790.0,1667.6,2122.4,1915.53
ORD_036241,CUST_09346,2025-12-14,2025-12-16,Delivered,UPI,EORS / BFF Event,5710.0,2839.7,2870.3,3028.0
ORD_036242,CUST_06618,2024-06-05,2024-06-11,Delivered,UPI,EORS / BFF Event,8990.0,4602.3,4387.7,4530.8
ORD_036243,CUST_08777,2024-04-08,,RTO,COD,BAU Regular,1110.0,344.1,765.9,529.18
ORD_036244,CUST_00056,2024-10-22,,RTO,COD,EORS / BFF Event,540.0,189.0,351.0,267.06
ORD_036245,CUST_08258,2024-10-26,2024-10-31,Delivered,COD,EORS / BFF Event,6690.0,3230.2,3459.8,3146.02
ORD_036246,CUST_00532,2025-08-30,2025-09-05,Returned,Credit Card,BAU Regular,2980.0,894.0,2086.0,1440.73
ORD_036247,CUST_10909,2024-12-16,2024-12-19,Delivered,Debit Card,EORS / BFF Event,2510.0,1330.3,1179.7,1080.08
ORD_036248,CUST_10950,2024-02-20,,Cancelled,UPI,BAU Regular,540.0,102.6,437.4,267.06
ORD_036249,CUST_01325,2025-11-14,,RTO,UPI,BAU Regular,3880.0,1474.4,2405.6,1937.5
ORD_036250,CUST_08184,2024-10-16,2024-10-18,Delivered,COD,EORS / BFF Event,920.0,542.8,377.2,388.61
ORD_036251,CUST_08027,2025-05-27,2025-06-01,Delivered,Credit Card,BAU Regular,4800.0,1571.2,3228.8,2232.42
ORD_036252,CUST_05874,2025-05-26,2025-05-29,Delivered,COD,BAU Regular,8710.0,2928.8,5781.2,4484.87
ORD_036253,CUST_00384,2024-02-15,2024-02-20,Delivered,Credit Card,BAU Regular,5250.0,997.5,4252.5,2658.57
ORD_036254,CUST_01325,2024-01-03,2024-01-06,Delivered,UPI,BAU Regular,2140.0,385.2,1754.8,1125.76
ORD_036255,CUST_07884,2024-03-14,2024-03-19,Delivered,UPI,BAU Regular,8700.0,2385.2,6314.8,4084.28
ORD_036256,CUST_06226,2025-12-10,2025-12-16,Returned,UPI,EORS / BFF Event,2720.0,1332.8,1387.2,1169.52
ORD_036257,CUST_00532,2025-08-19,2025-08-25,Delivered,UPI,BAU Regular,920.0,110.4,809.6,388.61
ORD_036258,CUST_06124,2024-04-23,2024-04-27,Delivered,UPI,BAU Regular,5510.0,1094.7,4415.3,2830.84
ORD_036259,CUST_10375,2025-04-08,,RTO,UPI,BAU Regular,2460.0,910.2,1549.8,1167.97
ORD_036260,CUST_10950,2025-04-06,2025-04-09,Delivered,UPI,BAU Regular,720.0,259.2,460.8,385.15
ORD_036261,CUST_08455,2024-01-01,2024-01-03,Returned,COD,BAU Regular,3080.0,700.6,2379.4,1580.04
ORD_036262,CUST_07932,2024-11-21,2024-11-23,Delivered,UPI,BAU Regular,5530.0,1338.4,4191.6,2828.38
ORD_036263,CUST_09392,2025-06-20,,RTO,COD,EORS / BFF Event,980.0,499.8,480.2,500.6
ORD_036264,CUST_01465,2024-06-07,2024-06-12,Returned,COD,EORS / BFF Event,2560.0,1105.8,1454.2,1317.69
ORD_036265,CUST_02141,2025-10-05,2025-10-11,Delivered,COD,EORS / BFF Event,2520.0,1248.8,1271.2,1358.44
ORD_036266,CUST_05789,2025-05-20,2025-05-24,Delivered,UPI,BAU Regular,1110.0,377.4,732.6,474.27
ORD_036267,CUST_05359,2024-01-06,2024-01-08,Delivered,UPI,BAU Regular,1380.0,358.8,1021.2,637.52
ORD_036268,CUST_02079,2025-10-07,2025-10-12,Returned,Credit Card,EORS / BFF Event,2520.0,1159.2,1360.8,1317.37
ORD_036269,CUST_08155,2024-01-15,2024-01-21,Delivered,COD,BAU Regular,2930.0,791.1,2138.9,1429.18
ORD_036270,CUST_09049,2025-10-23,2025-10-29,Delivered,Credit Card,EORS / BFF Event,2330.0,1188.3,1141.7,1015.65
ORD_036271,CUST_03238,2024-09-24,2024-09-28,Delivered,Credit Card,BAU Regular,3200.0,1184.0,2016.0,1718.2
ORD_036272,CUST_03650,2025-06-13,2025-06-16,Delivered,UPI,EORS / BFF Event,2080.0,1227.2,852.8,1062.9
ORD_036273,CUST_03005,2025-08-13,2025-08-18,Returned,Credit Card,BAU Regular,840.0,100.8,739.2,444.74
ORD_036274,CUST_03353,2024-08-07,2024-08-12,Delivered,COD,BAU Regular,1600.0,192.0,1408.0,769.38
ORD_036275,CUST_04294,2024-10-08,2024-10-10,Delivered,UPI,EORS / BFF Event,410.0,184.5,225.5,181.41
ORD_036276,CUST_05306,2025-01-07,2025-01-11,Delivered,UPI,BAU Regular,1810.0,289.6,1520.4,814.33
ORD_036277,CUST_05789,2025-03-10,2025-03-16,Delivered,UPI,BAU Regular,9090.0,2482.0,6608.0,4551.41
ORD_036278,CUST_05789,2024-08-17,2024-08-21,Returned,Credit Card,BAU Regular,1550.0,248.0,1302.0,673.01
ORD_036279,CUST_07344,2025-12-28,2026-01-02,Delivered,Debit Card,EORS / BFF Event,5640.0,3100.0,2540.0,2819.38
ORD_036280,CUST_04036,2025-07-04,2025-07-06,Delivered,Credit Card,BAU Regular,7900.0,1185.3,6714.7,3951.83
ORD_036281,CUST_05928,2024-07-31,2024-08-06,Delivered,UPI,BAU Regular,1680.0,554.4,1125.6,729.83
ORD_036282,CUST_05962,2025-05-01,2025-05-07,Delivered,UPI,BAU Regular,1580.0,418.0,1162.0,748.19
ORD_036283,CUST_01105,2024-11-27,,RTO,UPI,BAU Regular,4070.0,828.9,3241.1,2024.84
ORD_036284,CUST_07488,2025-10-10,2025-10-12,Delivered,COD,EORS / BFF Event,1590.0,724.2,865.8,824.73
ORD_036285,CUST_03340,2024-09-19,2024-09-21,Delivered,Credit Card,BAU Regular,8650.0,1822.9,6827.1,3955.48
ORD_036286,CUST_00532,2024-06-07,2024-06-10,Delivered,Debit Card,EORS / BFF Event,810.0,283.5,526.5,342.35
ORD_036287,CUST_07701,2024-02-05,2024-02-08,Delivered,UPI,BAU Regular,1520.0,258.4,1261.6,691.13
ORD_036288,CUST_00532,2025-12-24,2025-12-30,Delivered,UPI,EORS / BFF Event,2370.0,1286.4,1083.6,1040.5
ORD_036289,CUST_05314,2024-10-09,,Cancelled,UPI,EORS / BFF Event,3620.0,1675.4,1944.6,1773.91
ORD_036290,CUST_07388,2024-06-24,2024-06-29,Delivered,UPI,EORS / BFF Event,1160.0,417.6,742.4,512.1
ORD_036291,CUST_11990,2024-12-27,,Cancelled,Credit Card,EORS / BFF Event,9880.0,5239.9,4640.1,4577.58
ORD_036292,CUST_06110,2024-08-16,2024-08-20,Delivered,UPI,BAU Regular,2020.0,383.8,1636.2,1019.5
ORD_036293,CUST_03653,2024-06-30,2024-07-04,Delivered,Credit Card,EORS / BFF Event,5200.0,2749.6,2450.4,2490.27
ORD_036294,CUST_05808,2025-04-10,2025-04-14,Delivered,Credit Card,BAU Regular,3810.0,800.1,3009.9,1772.0
ORD_036295,CUST_02222,2024-03-02,2024-03-04,Delivered,UPI,BAU Regular,3350.0,815.9,2534.1,1614.16
ORD_036296,CUST_05265,2025-01-07,2025-01-09,Delivered,UPI,BAU Regular,840.0,302.4,537.6,426.4
ORD_036297,CUST_10671,2024-10-23,,Cancelled,COD,EORS / BFF Event,910.0,509.6,400.4,449.19
ORD_036298,CUST_01511,2025-01-25,2025-01-31,Delivered,UPI,BAU Regular,6530.0,1882.6,4647.4,3344.18
ORD_036299,CUST_06228,2024-09-11,2024-09-17,Returned,UPI,BAU Regular,1450.0,483.2,966.8,691.77
ORD_036300,CUST_07388,2025-02-27,2025-03-03,Returned,Credit Card,BAU Regular,5440.0,1486.7,3953.3,2675.54
ORD_036301,CUST_03650,2024-03-09,,RTO,COD,BAU Regular,1170.0,222.3,947.7,639.91
ORD_036302,CUST_08992,2024-10-17,2024-10-21,Delivered,UPI,EORS / BFF Event,1800.0,720.0,1080.0,875.5
ORD_036303,CUST_07951,2024-07-04,2024-07-10,Delivered,UPI,BAU Regular,1330.0,305.9,1024.1,689.95
ORD_036304,CUST_05555,2024-11-30,2024-12-03,Delivered,Credit Card,BAU Regular,1800.0,450.0,1350.0,875.5
ORD_036305,CUST_07599,2024-10-28,2024-11-03,Delivered,UPI,EORS / BFF Event,2390.0,1386.2,1003.8,1295.01
ORD_036306,CUST_10304,2025-04-23,2025-04-25,Delivered,UPI,BAU Regular,1870.0,479.1,1390.9,957.01
ORD_036307,CUST_07104,2025-04-21,,RTO,COD,BAU Regular,5490.0,901.3,4588.7,2542.37
ORD_036308,CUST_06739,2024-11-07,,RTO,COD,BAU Regular,9070.0,2618.2,6451.8,4161.59
ORD_036309,CUST_07394,2024-06-04,,RTO,COD,EORS / BFF Event,4420.0,2499.0,1921.0,1889.87
ORD_036310,CUST_08121,2025-03-09,2025-03-13,Returned,UPI,BAU Regular,840.0,285.6,554.4,426.4
ORD_036311,CUST_04760,2025-12-15,2025-12-18,Delivered,Credit Card,EORS / BFF Event,2080.0,936.0,1144.0,1062.9
ORD_036312,CUST_10259,2024-06-06,2024-06-12,Returned,COD,EORS / BFF Event,3480.0,1235.4,2244.6,1551.43
ORD_036313,CUST_11266,2024-02-26,2024-03-03,Delivered,COD,BAU Regular,530.0,148.4,381.6,289.8
ORD_036314,CUST_07407,2024-07-24,,Cancelled,COD,BAU Regular,6390.0,2045.3,4344.7,3194.26
ORD_036315,CUST_10885,2024-11-07,2024-11-13,Returned,Credit Card,BAU Regular,5680.0,1173.2,4506.8,2707.29
ORD_036316,CUST_09102,2024-08-29,2024-08-31,Delivered,COD,BAU Regular,2230.0,713.6,1516.4,1136.51
ORD_036317,CUST_05044,2025-09-25,2025-09-28,Delivered,Credit Card,BAU Regular,3390.0,881.4,2508.6,1643.77
ORD_036318,CUST_05831,2024-12-28,2025-01-01,Delivered,UPI,EORS / BFF Event,2130.0,1050.3,1079.7,1092.53
ORD_036319,CUST_06746,2024-07-10,2024-07-15,Delivered,COD,BAU Regular,1130.0,158.2,971.8,570.65
ORD_036320,CUST_11473,2025-12-06,2025-12-08,Delivered,Credit Card,EORS / BFF Event,2990.0,1704.3,1285.7,1388.95
ORD_036321,CUST_07701,2024-04-17,2024-04-21,Returned,Credit Card,BAU Regular,1550.0,480.5,1069.5,673.01
ORD_036322,CUST_05993,2024-04-15,2024-04-19,Delivered,UPI,BAU Regular,2290.0,435.1,1854.9,1183.55
ORD_036323,CUST_01425,2024-07-10,2024-07-14,Delivered,COD,BAU Regular,1810.0,524.9,1285.1,989.92
ORD_036324,CUST_08004,2024-03-04,2024-03-08,Delivered,Debit Card,BAU Regular,4750.0,1122.8,3627.2,2058.01
ORD_036325,CUST_06526,2025-07-15,2025-07-21,Delivered,Credit Card,BAU Regular,8570.0,1780.8,6789.2,3942.8
ORD_036326,CUST_11473,2024-09-05,2024-09-11,Delivered,UPI,BAU Regular,2380.0,726.4,1653.6,1065.43
ORD_036327,CUST_04017,2025-06-29,2025-07-03,Returned,COD,EORS / BFF Event,3820.0,1713.8,2106.2,1687.19
ORD_036328,CUST_09784,2025-07-23,2025-07-29,Delivered,UPI,BAU Regular,6770.0,2061.5,4708.5,3421.66
ORD_036329,CUST_03396,2024-07-04,2024-07-10,Delivered,UPI,BAU Regular,870.0,330.6,539.4,453.89
ORD_036330,CUST_01913,2025-01-14,2025-01-20,Delivered,UPI,BAU Regular,1630.0,407.5,1222.5,849.55
ORD_036331,CUST_00192,2025-01-15,2025-01-18,Delivered,Credit Card,BAU Regular,8150.0,2021.0,6129.0,4041.91
ORD_036332,CUST_10950,2025-10-15,2025-10-19,Delivered,UPI,EORS / BFF Event,2800.0,1036.0,1764.0,1494.75
ORD_036333,CUST_05324,2024-01-20,,RTO,COD,BAU Regular,2370.0,663.6,1706.4,1266.19
ORD_036334,CUST_03396,2024-09-08,2024-09-10,Delivered,UPI,BAU Regular,3870.0,1199.7,2670.3,1833.96
ORD_036335,CUST_04760,2025-10-20,2025-10-22,Delivered,UPI,EORS / BFF Event,4370.0,1573.2,2796.8,2300.48
ORD_036336,CUST_08616,2024-07-03,2024-07-05,Delivered,UPI,BAU Regular,330.0,99.0,231.0,176.41
ORD_036337,CUST_04657,2024-04-28,,Cancelled,UPI,BAU Regular,4360.0,1569.6,2790.4,2206.53
ORD_036338,CUST_02609,2025-03-04,2025-03-10,Returned,COD,BAU Regular,4700.0,1739.0,2961.0,2080.28
ORD_036339,CUST_01054,2024-08-29,2024-09-04,Delivered,Debit Card,BAU Regular,3940.0,1277.0,2663.0,1945.95
ORD_036340,CUST_07402,2024-12-15,2024-12-20,Delivered,UPI,EORS / BFF Event,2470.0,963.3,1506.7,1193.67
ORD_036341,CUST_11744,2025-09-12,2025-09-15,Returned,UPI,BAU Regular,4400.0,616.0,3784.0,2379.56
ORD_036342,CUST_07549,2025-01-16,2025-01-18,Delivered,COD,BAU Regular,790.0,252.8,537.2,374.12
ORD_036343,CUST_11500,2025-01-12,2025-01-18,Delivered,COD,BAU Regular,1900.0,646.0,1254.0,953.53
ORD_036344,CUST_10747,2024-08-04,2024-08-08,Returned,UPI,BAU Regular,2590.0,621.6,1968.4,1265.43
ORD_036345,CUST_01728,2025-08-18,2025-08-21,Delivered,Credit Card,BAU Regular,6710.0,1962.8,4747.2,3218.51
ORD_036346,CUST_10772,2025-07-06,2025-07-11,Returned,UPI,BAU Regular,4580.0,1486.5,3093.5,2185.06
ORD_036347,CUST_00012,2024-07-01,2024-07-05,Delivered,UPI,BAU Regular,3580.0,644.4,2935.6,1581.97
ORD_036348,CUST_06012,2024-09-11,,Cancelled,COD,BAU Regular,2980.0,447.0,2533.0,1440.73
ORD_036349,CUST_06124,2025-08-14,,Cancelled,Credit Card,BAU Regular,1790.0,286.4,1503.6,761.26
ORD_036350,CUST_08844,2024-10-08,2024-10-11,Delivered,UPI,EORS / BFF Event,1670.0,734.5,935.5,867.66
ORD_036351,CUST_09267,2024-10-30,2024-11-05,Delivered,COD,EORS / BFF Event,3190.0,1467.4,1722.6,1355.64
ORD_036352,CUST_02711,2024-10-12,,Cancelled,COD,EORS / BFF Event,3420.0,1509.6,1910.4,1825.59
ORD_036353,CUST_10815,2024-05-20,,RTO,Credit Card,BAU Regular,3080.0,954.8,2125.2,1520.13
ORD_036354,CUST_01997,2024-09-30,2024-10-02,Delivered,COD,BAU Regular,740.0,266.4,473.6,333.31
ORD_036355,CUST_11658,2025-08-27,2025-08-30,Delivered,UPI,BAU Regular,860.0,163.4,696.6,363.04
ORD_036356,CUST_11864,2024-12-27,,Cancelled,Debit Card,EORS / BFF Event,6550.0,3257.2,3292.8,3219.08
ORD_036357,CUST_08450,2024-12-10,2024-12-12,Delivered,COD,EORS / BFF Event,4880.0,2344.6,2535.4,2234.14
ORD_036358,CUST_07701,2024-05-15,,Cancelled,Credit Card,BAU Regular,1080.0,367.2,712.8,529.51
ORD_036359,CUST_11805,2024-06-02,2024-06-08,Delivered,COD,EORS / BFF Event,2470.0,1366.9,1103.1,1294.29
ORD_036360,CUST_02804,2024-02-02,2024-02-06,Delivered,COD,BAU Regular,3810.0,1028.7,2781.3,1772.0
ORD_036361,CUST_07629,2024-01-11,2024-01-13,Delivered,Credit Card,BAU Regular,1140.0,376.2,763.8,577.86
ORD_036362,CUST_04789,2024-12-25,2024-12-28,Delivered,UPI,EORS / BFF Event,1820.0,1055.6,764.4,819.32
ORD_036363,CUST_01879,2024-11-03,2024-11-09,Returned,UPI,BAU Regular,3340.0,1038.6,2301.4,1636.47
ORD_036364,CUST_01465,2024-08-01,2024-08-03,Returned,COD,BAU Regular,6000.0,1282.4,4717.6,3046.17
ORD_036365,CUST_08478,2025-12-26,2026-01-01,Delivered,UPI,EORS / BFF Event,2040.0,734.4,1305.6,864.09
ORD_036366,CUST_02658,2024-10-28,2024-11-02,Delivered,COD,EORS / BFF Event,4640.0,2260.4,2379.6,2227.56
ORD_036367,CUST_07087,2025-08-14,,RTO,COD,BAU Regular,2470.0,864.5,1605.5,1193.67
ORD_036368,CUST_02785,2024-06-19,2024-06-25,Delivered,COD,EORS / BFF Event,2390.0,860.4,1529.6,1084.85
ORD_036369,CUST_05395,2024-07-11,2024-07-14,Delivered,COD,BAU Regular,940.0,188.0,752.0,482.89
ORD_036370,CUST_09062,2025-02-25,2025-03-03,Delivered,COD,BAU Regular,2120.0,657.2,1462.8,910.19
ORD_036371,CUST_06194,2024-01-04,2024-01-10,Delivered,UPI,BAU Regular,2980.0,894.0,2086.0,1440.73
ORD_036372,CUST_10649,2024-01-14,2024-01-19,Returned,Credit Card,BAU Regular,2680.0,827.7,1852.3,1408.67
ORD_036373,CUST_06168,2024-05-03,2024-05-05,Delivered,Credit Card,BAU Regular,4180.0,1438.0,2742.0,2256.11
ORD_036374,CUST_02206,2024-06-25,2024-06-28,Delivered,UPI,EORS / BFF Event,1490.0,777.4,712.6,696.64
ORD_036375,CUST_10950,2025-01-21,2025-01-27,Delivered,Debit Card,BAU Regular,2550.0,510.0,2040.0,1218.49
ORD_036376,CUST_04969,2025-06-07,2025-06-11,Delivered,UPI,EORS / BFF Event,1460.0,803.0,657.0,615.71
ORD_036377,CUST_10608,2024-09-04,2024-09-06,Returned,Credit Card,BAU Regular,3790.0,947.5,2842.5,1915.53
ORD_036378,CUST_02719,2024-07-05,2024-07-09,Delivered,UPI,BAU Regular,1570.0,486.7,1083.3,753.97
ORD_036379,CUST_07569,2025-09-14,,RTO,COD,BAU Regular,720.0,252.0,468.0,386.41
ORD_036380,CUST_01853,2024-05-21,2024-05-23,Delivered,COD,BAU Regular,1140.0,205.2,934.8,577.86
ORD_036381,CUST_00940,2025-06-03,2025-06-08,Delivered,UPI,EORS / BFF Event,2550.0,1530.0,1020.0,1218.49
ORD_036382,CUST_11993,2025-11-24,2025-11-29,Delivered,COD,BAU Regular,6900.0,1918.0,4982.0,3264.46
ORD_036383,CUST_00155,2024-06-30,2024-07-04,Delivered,COD,EORS / BFF Event,4420.0,2386.8,2033.2,2156.37
ORD_036384,CUST_06949,2024-03-13,2024-03-15,Delivered,COD,BAU Regular,1230.0,172.2,1057.8,524.62
ORD_036385,CUST_00212,2025-12-21,2025-12-24,Delivered,UPI,EORS / BFF Event,1520.0,684.0,836.0,691.13
ORD_036386,CUST_06495,2024-07-29,2024-08-01,Delivered,UPI,BAU Regular,2760.0,636.0,2124.0,1342.47
ORD_036387,CUST_01148,2024-08-02,2024-08-04,Delivered,UPI,BAU Regular,1320.0,330.0,990.0,575.79
ORD_036388,CUST_09698,2024-12-23,2024-12-25,Delivered,COD,EORS / BFF Event,5210.0,3126.0,2084.0,2582.76
ORD_036389,CUST_03440,2024-06-29,2024-07-03,Delivered,Credit Card,EORS / BFF Event,950.0,408.5,541.5,457.78
ORD_036390,CUST_04036,2025-12-28,2026-01-03,Delivered,Credit Card,EORS / BFF Event,7480.0,3197.4,4282.6,3713.92
ORD_036391,CUST_02939,2024-02-02,,Cancelled,UPI,BAU Regular,2390.0,525.8,1864.2,1084.85
ORD_036392,CUST_01323,2024-12-07,2024-12-13,Returned,Credit Card,EORS / BFF Event,820.0,336.2,483.8,431.29
ORD_036393,CUST_05888,2025-02-07,2025-02-13,Returned,Credit Card,BAU Regular,4150.0,871.5,3278.5,1812.07
ORD_036394,CUST_05339,2024-12-15,2024-12-21,Delivered,UPI,EORS / BFF Event,1060.0,551.2,508.8,543.66
ORD_036395,CUST_06360,2025-01-16,2025-01-22,Delivered,COD,BAU Regular,5180.0,1813.0,3367.0,2567.53
ORD_036396,CUST_07456,2025-12-25,,RTO,UPI,EORS / BFF Event,2050.0,1019.0,1031.0,957.16
ORD_036397,CUST_01055,2025-10-18,2025-10-22,Delivered,UPI,EORS / BFF Event,4420.0,2210.0,2210.0,2156.37
ORD_036398,CUST_04909,2024-09-01,2024-09-03,Delivered,COD,BAU Regular,5740.0,1643.8,4096.2,3070.5
ORD_036399,CUST_06967,2025-02-10,2025-02-14,Delivered,UPI,BAU Regular,2730.0,514.5,2215.5,1461.8
ORD_036400,CUST_03723,2024-01-01,2024-01-04,Delivered,Credit Card,BAU Regular,2980.0,655.6,2324.4,1500.06
ORD_036401,CUST_02166,2024-11-04,2024-11-08,Delivered,UPI,BAU Regular,540.0,151.2,388.8,267.06
ORD_036402,CUST_07186,2024-05-22,2024-05-24,Delivered,UPI,BAU Regular,1730.0,553.6,1176.4,869.03
ORD_036403,CUST_08719,2025-06-20,2025-06-25,Delivered,Credit Card,EORS / BFF Event,6340.0,2461.9,3878.1,3027.63
ORD_036404,CUST_09187,2024-06-24,2024-06-29,Returned,UPI,EORS / BFF Event,6850.0,2871.1,3978.9,3571.54
ORD_036405,CUST_03768,2025-07-13,2025-07-17,Delivered,Credit Card,BAU Regular,2890.0,375.7,2514.3,1484.16
ORD_036406,CUST_01125,2024-09-05,2024-09-08,Delivered,Credit Card,BAU Regular,8190.0,2926.8,5263.2,4167.15
ORD_036407,CUST_11149,2025-11-19,2025-11-21,Delivered,COD,BAU Regular,1810.0,307.7,1502.3,888.77
ORD_036408,CUST_08298,2024-12-04,2024-12-08,Delivered,Credit Card,EORS / BFF Event,3880.0,2289.2,1590.8,1937.5
ORD_036409,CUST_11500,2025-09-29,2025-10-04,Delivered,COD,BAU Regular,2250.0,787.5,1462.5,1188.69
ORD_036410,CUST_01635,2025-04-20,,RTO,COD,BAU Regular,4500.0,1112.6,3387.4,2137.63
ORD_036411,CUST_07841,2025-12-20,2025-12-26,Delivered,UPI,EORS / BFF Event,10720.0,4976.1,5743.9,5431.65
ORD_036412,CUST_02237,2025-07-08,,Cancelled,COD,BAU Regular,4120.0,529.0,3591.0,1887.38
ORD_036413,CUST_10588,2025-06-28,2025-07-01,Delivered,COD,EORS / BFF Event,2980.0,1490.0,1490.0,1440.73
ORD_036414,CUST_06124,2024-07-24,2024-07-30,Delivered,UPI,BAU Regular,5420.0,1192.4,4227.6,2495.39
ORD_036415,CUST_06264,2025-01-04,2025-01-07,Delivered,UPI,BAU Regular,5380.0,1696.5,3683.5,2577.46
ORD_036416,CUST_11370,2024-08-15,2024-08-18,Delivered,UPI,BAU Regular,3200.0,672.0,2528.0,1718.2
ORD_036417,CUST_03544,2024-01-15,2024-01-18,Delivered,UPI,BAU Regular,8180.0,1997.9,6182.1,3767.41
ORD_036418,CUST_07360,2025-06-19,2025-06-23,Delivered,UPI,EORS / BFF Event,4420.0,1970.8,2449.2,2361.32
ORD_036419,CUST_01617,2024-07-02,2024-07-06,Returned,UPI,BAU Regular,1140.0,262.2,877.8,558.81
ORD_036420,CUST_04266,2024-10-27,2024-10-30,Delivered,UPI,EORS / BFF Event,1040.0,561.6,478.4,510.36
ORD_036421,CUST_02211,2024-08-10,,RTO,COD,BAU Regular,5950.0,1777.9,4172.1,2916.07
ORD_036422,CUST_02305,2024-06-13,2024-06-17,Delivered,UPI,EORS / BFF Event,720.0,410.4,309.6,386.41
ORD_036423,CUST_07906,2024-02-24,,RTO,COD,BAU Regular,2800.0,420.0,2380.0,1494.75
ORD_036424,CUST_03403,2024-09-27,2024-10-01,Delivered,UPI,BAU Regular,2980.0,834.4,2145.6,1500.06
ORD_036425,CUST_02927,2024-03-09,2024-03-14,Delivered,UPI,BAU Regular,580.0,116.0,464.0,263.61
ORD_036426,CUST_09928,2025-01-31,2025-02-03,Delivered,UPI,BAU Regular,1660.0,586.0,1074.0,863.49
ORD_036427,CUST_05665,2024-01-15,2024-01-17,Delivered,Credit Card,BAU Regular,6930.0,1668.5,5261.5,3462.33
ORD_036428,CUST_04472,2025-12-01,2025-12-03,Delivered,Credit Card,EORS / BFF Event,1330.0,598.5,731.5,689.95
ORD_036429,CUST_09947,2025-12-15,2025-12-21,Delivered,COD,EORS / BFF Event,1720.0,756.8,963.2,942.69
ORD_036430,CUST_05789,2024-08-28,2024-09-01,Delivered,UPI,BAU Regular,4910.0,948.2,3961.8,2440.74
ORD_036431,CUST_09941,2024-07-21,2024-07-23,Returned,Credit Card,BAU Regular,2140.0,378.4,1761.6,967.98
ORD_036432,CUST_03660,2024-03-29,2024-04-01,Delivered,UPI,BAU Regular,4360.0,1613.2,2746.8,2190.12
ORD_036433,CUST_11658,2025-10-31,2025-11-06,Delivered,UPI,EORS / BFF Event,1690.0,895.7,794.3,797.32
ORD_036434,CUST_11264,2025-03-14,2025-03-16,Delivered,UPI,BAU Regular,870.0,278.4,591.6,444.13
ORD_036435,CUST_10070,2025-04-04,,Cancelled,UPI,BAU Regular,1260.0,279.0,981.0,647.66
ORD_036436,CUST_02461,2025-10-27,,Cancelled,COD,EORS / BFF Event,1450.0,826.5,623.5,692.53
ORD_036437,CUST_08851,2025-11-05,,Cancelled,COD,BAU Regular,3530.0,953.1,2576.9,1817.16
ORD_036438,CUST_09985,2025-09-19,2025-09-23,Delivered,Credit Card,BAU Regular,7890.0,1832.1,6057.9,3841.78
ORD_036439,CUST_04270,2025-07-31,2025-08-06,Delivered,UPI,BAU Regular,1760.0,475.2,1284.8,832.47
ORD_036440,CUST_01585,2025-10-18,2025-10-20,Returned,Debit Card,EORS / BFF Event,5250.0,2100.0,3150.0,2658.57
ORD_036441,CUST_03205,2025-10-17,2025-10-21,Delivered,UPI,EORS / BFF Event,540.0,194.4,345.6,267.06
ORD_036442,CUST_06859,2024-10-14,2024-10-16,Delivered,Credit Card,EORS / BFF Event,3910.0,1650.4,2259.6,1742.05
ORD_036443,CUST_02929,2025-12-18,2025-12-20,Delivered,Credit Card,EORS / BFF Event,3280.0,1246.4,2033.6,1704.97
ORD_036444,CUST_07912,2025-06-19,2025-06-25,Delivered,UPI,EORS / BFF Event,7270.0,2957.9,4312.1,3568.23
ORD_036445,CUST_04636,2024-10-14,2024-10-20,Delivered,UPI,EORS / BFF Event,11070.0,5538.5,5531.5,5081.76
ORD_036446,CUST_02603,2024-12-02,,RTO,UPI,EORS / BFF Event,4510.0,2415.3,2094.7,2153.61
ORD_036447,CUST_07296,2025-06-07,2025-06-09,Delivered,UPI,EORS / BFF Event,2290.0,1351.1,938.9,1183.55
ORD_036448,CUST_00848,2024-10-10,2024-10-14,Delivered,UPI,EORS / BFF Event,870.0,461.1,408.9,453.89
ORD_036449,CUST_07456,2025-09-18,2025-09-24,Delivered,UPI,BAU Regular,3310.0,1005.3,2304.7,1706.57
